0.476,3.079,6.960,0.068
0.477,3.086,6.928,0.060
0.478,3.092,6.897,0.047
0.479,3.099,6.868,0.035
0.480,3.106,6.915,0.014
0.481,3.112,6.885,0.007
0.482,3.119,6.856,-0.006
0.483,3.126,6.829,-0.019
0.484,3.132,6.803,-0.031
0.485,3.139,6.853,-0.052
0.486,3.145,6.826,-0.059
0.487,3.152,6.800,-0.072
0.488,3.159,6.775,-0.085
0.489,3.165,6.752,-0.097
0.490,3.171,6.729,-0.110
0.491,3.178,6.783,-0.130
0.492,3.185,6.759,-0.138
0.493,3.191,6.737,-0.151
0.494,3.198,6.715,-0.163
0.495,3.204,6.694,-0.176
0.496,3.211,6.675,-0.188
0.497,3.217,6.656,-0.201
0.498,3.223,6.638,-0.213
0.499,3.229,6.547,-0.218
0.500,3.235,6.534,-0.235
0.501,3.241,6.522,-0.248
0.502,3.247,6.511,-0.260
0.503,3.253,6.500,-0.273
0.504,3.260,6.490,-0.286
0.505,3.266,6.480,-0.298
0.506,3.272,6.396,-0.303
0.507,3.277,6.390,-0.320
0.508,3.283,6.385,-0.333
0.509,3.290,6.380,-0.345
0.510,3.296,6.376,-0.358
0.511,3.302,6.371,-0.370
0.512,3.308,6.292,-0.375
0.513,3.314,6.292,-0.392
0.514,3.320,6.292,-0.405
0.515,3.325,6.216,-0.410
0.516,3.331,6.220,-0.427
0.517,3.336,6.148,-0.432
0.518,3.342,6.154,-0.449
0.519,3.348,6.086,-0.454
0.520,3.353,6.095,-0.471
0.521,3.359,6.104,-0.484
0.522,3.365,6.038,-0.488
0.523,3.370,6.049,-0.506
0.524,3.376,5.986,-0.510
0.525,3.382,6.000,-0.528
0.526,3.387,5.939,-0.532
0.527,3.392,5.880,-0.542
0.528,3.398,5.899,-0.559
0.529,3.403,5.843,-0.564
0.530,3.408,5.864,-0.581
0.531,3.414,5.809,-0.586
0.532,3.419,5.757,-0.595
0.533,3.424,5.782,-0.612
0.534,3.430,5.731,-0.617
0.535,3.435,5.757,-0.634
0.536,3.440,5.707,-0.639
0.537,3.446,5.660,-0.648
0.538,3.451,5.615,-0.658
0.539,3.456,5.647,-0.675
0.540,3.461,5.602,-0.680
0.541,3.466,5.560,-0.689
0.542,3.471,5.520,-0.699
0.543,3.476,5.481,-0.708
0.544,3.481,5.444,-0.718
0.545,3.486,5.484,-0.735
0.546,3.491,5.448,-0.740
0.547,3.496,5.413,-0.749
0.548,3.501,5.379,-0.758
0.549,3.506,5.348,-0.768
0.550,3.511,5.317,-0.777
0.551,3.515,5.288,-0.787
0.552,3.520,5.261,-0.796
0.553,3.525,5.235,-0.806
0.554,3.530,5.210,-0.815
0.555,3.534,5.186,-0.824
0.556,3.539,5.164,-0.834
0.557,3.544,5.142,-0.843
0.558,3.548,5.047,-0.845
0.559,3.552,5.031,-0.859
0.560,3.557,5.016,-0.868
0.561,3.561,5.001,-0.878
0.562,3.566,4.988,-0.887
0.563,3.570,4.900,-0.889
0.564,3.574,4.891,-0.903
0.565,3.579,4.882,-0.912
0.566,3.583,4.874,-0.922
0.567,3.587,4.792,-0.923
0.568,3.592,4.788,-0.937
0.569,3.596,4.784,-0.947
0.570,3.600,4.706,-0.948
0.571,3.604,4.706,-0.963
0.572,3.608,4.632,-0.964
0.573,3.612,4.636,-0.978
0.574,3.616,4.565,-0.980
0.575,3.620,4.572,-0.994
0.576,3.625,4.578,-1.003
0.577,3.629,4.510,-1.005
0.578,3.632,4.445,-1.011
0.579,3.636,4.458,-1.025
0.580,3.640,4.395,-1.027
0.581,3.644,4.410,-1.041
0.582,3.648,4.350,-1.043
0.583,3.651,4.292,-1.049
0.584,3.655,4.312,-1.063
0.585,3.659,4.256,-1.065
0.586,3.662,4.203,-1.071
0.587,3.666,4.153,-1.077
0.588,3.670,4.179,-1.091
0.589,3.673,4.130,-1.093
0.590,3.677,4.083,-1.099
0.591,3.680,4.038,-1.106
0.592,3.683,3.995,-1.112
0.593,3.687,4.030,-1.126
0.594,3.691,3.987,-1.128
0.595,3.694,3.947,-1.134
0.596,3.697,3.909,-1.140
0.597,3.701,3.872,-1.146
0.598,3.704,3.837,-1.153
0.599,3.707,3.804,-1.159
0.600,3.710,3.773,-1.165
0.601,3.713,3.743,-1.172
0.602,3.716,3.714,-1.178
0.603,3.720,3.687,-1.184
0.604,3.723,3.661,-1.190
0.605,3.725,3.561,-1.189
0.606,3.728,3.541,-1.200
0.607,3.731,3.522,-1.206
0.608,3.734,3.504,-1.212
0.609,3.737,3.487,-1.219
0.610,3.740,3.470,-1.225
0.611,3.743,3.380,-1.223
0.612,3.746,3.369,-1.234
0.613,3.748,3.358,-1.241
0.614,3.751,3.273,-1.239
0.615,3.754,3.266,-1.250
0.616,3.756,3.261,-1.256
0.617,3.759,3.180,-1.255
0.618,3.761,3.178,-1.266
0.619,3.764,3.102,-1.264
0.620,3.766,3.104,-1.275
0.621,3.769,3.105,-1.282
0.622,3.771,3.032,-1.280
0.623,3.774,3.038,-1.291
0.624,3.776,2.968,-1.289
0.625,3.778,2.901,-1.292
0.626,3.781,2.913,-1.303
0.627,3.783,2.849,-1.302
0.628,3.785,2.863,-1.313
0.629,3.788,2.801,-1.311
0.630,3.790,2.743,-1.314
0.631,3.792,2.762,-1.325
0.632,3.794,2.705,-1.324
0.633,3.796,2.651,-1.327
0.634,3.798,2.599,-1.330
0.635,3.800,2.625,-1.341
0.636,3.802,2.575,-1.340
0.637,3.804,2.527,-1.343
0.638,3.806,2.482,-1.346
0.639,3.807,2.438,-1.349
0.640,3.810,2.472,-1.360
0.641,3.812,2.429,-1.358
0.642,3.813,2.388,-1.362
0.643,3.815,2.349,-1.365
0.644,3.817,2.312,-1.368
0.645,3.818,2.277,-1.371
0.646,3.820,2.243,-1.374
0.647,3.822,2.211,-1.377
0.648,3.823,2.181,-1.380
0.649,3.825,2.152,-1.384
0.650,3.826,2.124,-1.387
0.651,3.827,2.023,-1.382
0.652,3.829,2.001,-1.390
0.653,3.830,1.981,-1.393
0.654,3.831,1.961,-1.396
0.655,3.833,1.943,-1.399
0.656,3.834,1.850,-1.395
0.657,3.835,1.837,-1.402
0.658,3.836,1.824,-1.406
0.659,3.838,1.812,-1.409
0.660,3.839,1.801,-1.412
0.661,3.840,1.715,-1.407
0.662,3.841,1.708,-1.415
0.663,3.842,1.627,-1.410
0.664,3.843,1.624,-1.418
0.665,3.844,1.621,-1.421
0.666,3.845,1.544,-1.417
0.667,3.846,1.545,-1.424
0.668,3.847,1.472,-1.420
0.669,3.848,1.477,-1.428
0.670,3.849,1.406,-1.423
0.671,3.850,1.414,-1.431
0.672,3.851,1.422,-1.434
0.673,3.852,1.354,-1.429
0.674,3.852,1.289,-1.429
0.675,3.853,1.303,-1.437
0.676,3.854,1.241,-1.432
0.677,3.854,1.182,-1.432
0.678,3.855,1.200,-1.440
0.679,3.855,1.143,-1.435
0.680,3.856,1.163,-1.443
0.681,3.857,1.108,-1.439
0.682,3.857,1.055,-1.439
0.683,3.858,1.080,-1.446
0.684,3.858,1.028,-1.442
0.685,3.859,0.979,-1.442
0.686,3.859,0.933,-1.442
0.687,3.859,0.888,-1.442
0.688,3.859,0.846,-1.442
0.689,3.860,0.881,-1.450
0.690,3.860,0.839,-1.445
0.691,3.860,0.799,-1.445
0.692,3.861,0.761,-1.445
0.693,3.861,0.724,-1.445
0.694,3.861,0.690,-1.445
0.695,3.861,0.657,-1.445
0.696,3.861,0.626,-1.445
0.697,3.861,0.596,-1.445
0.698,3.861,0.568,-1.445
0.699,3.861,0.541,-1.445
0.700,3.861,0.515,-1.445
0.701,3.861,0.490,-1.445
0.702,3.861,0.467,-1.445
0.703,3.861,0.445,-1.445
0.704,3.861,0.424,-1.445
0.705,3.860,0.329,-1.437
0.706,3.860,0.313,-1.442
0.707,3.860,0.298,-1.442
0.708,3.860,0.284,-1.442
0.709,3.860,0.270,-1.442
0.710,3.860,0.257,-1.442
0.711,3.860,0.245,-1.442
0.712,3.860,0.234,-1.442
0.713,3.859,0.148,-1.434
0.714,3.859,0.141,-1.439
0.715,3.858,0.134,-1.439
0.716,3.858,0.053,-1.431
0.717,3.857,0.050,-1.435
0.718,3.857,0.048,-1.435
0.719,3.857,0.046,-1.435
0.720,3.857,0.043,-1.435
0.721,3.856,-0.033,-1.428
0.722,3.856,-0.032,-1.432
0.723,3.855,-0.030,-1.432
0.724,3.855,-0.029,-1.432
0.725,3.854,-0.102,-1.424
0.726,3.854,-0.097,-1.429
0.727,3.854,-0.093,-1.429
0.728,3.854,-0.088,-1.429
0.729,3.853,-0.159,-1.421
0.730,3.852,-0.151,-1.426
0.731,3.852,-0.144,-1.426
0.732,3.851,-0.212,-1.418
0.733,3.851,-0.202,-1.423
0.734,3.850,-0.267,-1.415
0.735,3.850,-0.254,-1.420
0.736,3.849,-0.242,-1.420
0.737,3.848,-0.306,-1.412
0.738,3.848,-0.291,-1.417
0.739,3.848,-0.277,-1.417
0.740,3.847,-0.339,-1.409
0.741,3.846,-0.323,-1.413
0.742,3.845,-0.382,-1.406
0.743,3.845,-0.364,-1.410
0.744,3.845,-0.347,-1.410
0.745,3.844,-0.405,-1.402
0.746,3.843,-0.386,-1.407
0.747,3.842,-0.442,-1.399
0.748,3.842,-0.421,-1.404
0.749,3.841,-0.401,-1.404
0.750,3.841,-0.457,-1.396
0.751,3.840,-0.435,-1.401
0.752,3.839,-0.489,-1.393
0.753,3.839,-0.466,-1.398
0.754,3.838,-0.518,-1.390
0.755,3.837,-0.494,-1.395
0.756,3.836,-0.545,-1.387
0.757,3.836,-0.519,-1.391
0.758,3.835,-0.569,-1.384
0.759,3.834,-0.542,-1.388
0.760,3.833,-0.591,-1.380
0.761,3.832,-0.563,-1.385
0.762,3.831,-0.611,-1.377
0.763,3.831,-0.582,-1.382
0.764,3.830,-0.629,-1.374
0.765,3.829,-0.599,-1.379
0.766,3.828,-0.645,-1.371
0.767,3.827,-0.689,-1.368
0.768,3.826,-0.656,-1.373
0.769,3.825,-0.700,-1.365
0.770,3.825,-0.667,-1.369
0.771,3.824,-0.710,-1.362
0.772,3.823,-0.676,-1.366
0.773,3.822,-0.718,-1.358
0.774,3.821,-0.759,-1.355
0.775,3.820,-0.723,-1.360
0.776,3.819,-0.763,-1.352
0.777,3.818,-0.727,-1.357
0.778,3.817,-0.767,-1.349
0.779,3.817,-0.731,-1.354
0.780,3.816,-0.771,-1.346
0.781,3.815,-0.809,-1.343
0.782,3.813,-0.845,-1.340
0.783,3.812,-0.805,-1.344
0.784,3.811,-0.841,-1.336
0.785,3.811,-0.801,-1.341
0.786,3.810,-0.838,-1.333
0.787,3.808,-0.873,-1.330
0.788,3.807,-0.906,-1.327
0.789,3.806,-0.863,-1.332
0.790,3.805,-0.897,-1.324
0.791,3.804,-0.854,-1.329
0.792,3.803,-0.888,-1.321
0.793,3.802,-0.920,-1.318
0.794,3.801,-0.951,-1.314
0.795,3.800,-0.906,-1.319
0.796,3.799,-0.938,-1.311
0.797,3.798,-0.968,-1.308
0.798,3.796,-0.997,-1.305
0.799,3.795,-0.949,-1.310
0.800,3.794,-0.979,-1.302
0.801,3.793,-1.007,-1.299
0.802,3.792,-0.959,-1.303
0.803,3.791,-0.988,-1.296
0.804,3.790,-1.016,-1.292
0.805,3.788,-1.042,-1.289
0.806,3.787,-1.067,-1.286
0.807,3.786,-1.017,-1.291
0.808,3.785,-1.043,-1.283
0.809,3.784,-1.068,-1.280
0.810,3.782,-1.092,-1.277
0.811,3.781,-1.040,-1.282
0.812,3.780,-1.065,-1.274
0.813,3.779,-1.089,-1.271
0.814,3.777,-1.112,-1.267
0.815,3.776,-1.134,-1.264
0.816,3.774,-1.155,-1.261
0.817,3.773,-1.100,-1.266
0.818,3.772,-1.122,-1.258
0.819,3.771,-1.144,-1.255
0.820,3.770,-1.164,-1.252
0.821,3.768,-1.183,-1.249
0.822,3.767,-1.127,-1.253
0.823,3.765,-1.223,-1.238
0.824,3.764,-1.165,-1.247
0.825,3.763,-1.184,-1.239
0.826,3.762,-1.202,-1.236
0.827,3.760,-1.220,-1.233
0.828,3.759,-1.237,-1.230
0.829,3.757,-1.253,-1.227
0.830,3.756,-1.193,-1.231
0.831,3.755,-1.211,-1.223
0.832,3.754,-1.228,-1.220
0.833,3.752,-1.244,-1.217
0.834,3.751,-1.260,-1.214
0.835,3.749,-1.275,-1.211
0.836,3.748,-1.289,-1.208
0.837,3.746,-1.302,-1.205
0.838,3.745,-1.315,-1.201
0.839,3.743,-1.327,-1.198
0.840,3.742,-1.339,-1.195
0.841,3.740,-1.350,-1.192
0.842,3.738,-1.360,-1.189
0.843,3.737,-1.370,-1.186
